"ensembl_gene_id","description","gene_biotype","gcContent","start_position","end_position","transcript_length","chr","band","gene_name","mirbase_id","geneLength"
"ENSG00000139372","thymine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:11700]","protein_coding",40.64,103965822,103988874,824,"12","q23.3","TDG","",23052
"ENSG00000158406","H4 clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4788]","protein_coding",41.76,26277609,26285638,2163,"6","p22.2","H4C8","",8029
"ENSG00000204618","ring finger protein 39 [Source:HGNC Symbol;Acc:HGNC:18064]","protein_coding",56.27,30070266,30075849,1970,"6","p22.1","RNF39","",5583
"ENSG00000260238","PMF1-BGLAP readthrough [Source:HGNC Symbol;Acc:HGNC:42953]","protein_coding",50.18,156212982,156243332,1007,"1","q22","PMF1-BGLAP","",30350
"ENSG00000204702","olfactory receptor family 2 subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:8259]","protein_coding",35.9,29099490,29102701,2311,"6","p22.1","OR2J1","",3211
"ENSG00000099625","CACN subunit beta associated regulatory protein [Source:HGNC Symbol;Acc:HGNC:28617]","protein_coding",70.01,1228287,1238027,4261,"19","p13.3","CBARP","",9740
"ENSG00000204688","olfactory receptor family 2 subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:8252]","protein_coding",41.3,29457155,29464328,3024,"6","p22.1","OR2H1","",7173
"ENSG00000188906","leucine rich repeat kinase 2 [Source:HGNC Symbol;Acc:HGNC:18618]","protein_coding",35.24,40196744,40369285,1655,"12","q12","LRRK2","",172541
"ENSG00000204700","olfactory receptor family 2 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:8260]","protein_coding",36.45,29170907,29175811,2392,"6","p22.1","OR2J2","",4904
"ENSG00000160783","polyamine modulated factor 1 [Source:HGNC Symbol;Acc:HGNC:9112]","protein_coding",48.91,156212993,156240042,1019,"1","q22","PMF1","",27049
"ENSG00000112679","dual specificity phosphatase 22 [Source:HGNC Symbol;Acc:HGNC:16077]","protein_coding",47.53,291630,351355,405,"6","p25.3","DUSP22","",59725
"ENSG00000125447","golgi associated, gamma adaptin ear containing, ARF binding protein 3 [Source:HGNC Symbol;Acc:HGNC:17079]","protein_coding",51.82,75236599,75262363,3766,"17","q25.1","GGA3","",25764
"ENSG00000099624","ATP synthase F1 subunit delta [Source:HGNC Symbol;Acc:HGNC:837]","protein_coding",62.95,1241746,1244825,704,"19","p13.3","ATP5F1D","",3079
"ENSG00000242252","bone gamma-carboxyglutamate protein [Source:HGNC Symbol;Acc:HGNC:1043]","protein_coding",63.14,156242184,156243317,506,"1","q22","BGLAP","",1133
"ENSG00000198952","SMG5 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:24644]","protein_coding",49.82,156249224,156282825,4559,"1","q22","SMG5","",33601
"ENSG00000167470","midnolin [Source:HGNC Symbol;Acc:HGNC:16298]","protein_coding",65.96,1248553,1259143,1163,"19","p13.3","MIDN","",10590
"ENSG00000072756","tRNA nucleotidyl transferase 1 [Source:HGNC Symbol;Acc:HGNC:17341]","protein_coding",38.87,3126933,3150879,2106,"3","p26.2","TRNT1","",23946
"ENSG00000105711","sodium voltage-gated channel beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:10586]","protein_coding",56.28,35030470,35040449,4780,"19","q13.11","SCN1B","",9979
"ENSG00000142327","arginyl aminopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:10079]","protein_coding",63.56,240565804,240581372,538,"2","q37.3","RNPEPL1","",15568
"ENSG00000109790","kelch like family member 5 [Source:HGNC Symbol;Acc:HGNC:6356]","protein_coding",36.93,39045039,39126857,3425,"4","p14","KLHL5","",81818
"ENSG00000163472","transmembrane protein 79 [Source:HGNC Symbol;Acc:HGNC:28196]","protein_coding",50.78,156282935,156293185,1947,"1","q22","TMEM79","",10250
"ENSG00000072041","solute carrier family 6 member 15 [Source:HGNC Symbol;Acc:HGNC:13621]","protein_coding",34.54,84859491,84913629,4799,"12","q21.31","SLC6A15","",54138
"ENSG00000146373","ring finger protein 217 [Source:HGNC Symbol;Acc:HGNC:21487]","protein_coding",36.7,124962437,125092633,11433,"6","q22.31","RNF217","",130196
"ENSG00000198715","glycosylated lysosomal membrane protein [Source:HGNC Symbol;Acc:HGNC:29436]","protein_coding",53.92,156290089,156295689,658,"1","q22","GLMP","",5600
"ENSG00000187902","shisa family member 7 [Source:HGNC Symbol;Acc:HGNC:35409]","protein_coding",57.26,55428740,55443300,6470,"19","q13.42","SHISA7","",14560
"ENSG00000167384","zinc finger protein 180 [Source:HGNC Symbol;Acc:HGNC:12970]","protein_coding",44.11,44474428,44500524,4335,"19","q13.31","ZNF180","",26096
"ENSG00000067560","ras homolog family member A [Source:HGNC Symbol;Acc:HGNC:667]","protein_coding",46.57,49359139,49412998,1944,"3","p21.31","RHOA","",53859
"ENSG00000176485","phospholipase A and acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:17825]","protein_coding",45.84,63573195,63616883,1075,"11","q13.1","PLAAT3","",43688
"ENSG00000142330","calpain 10 [Source:HGNC Symbol;Acc:HGNC:1477]","protein_coding",54.58,240586734,240617705,787,"2","q37.3","CAPN10","",30971
"ENSG00000197894","alcohol dehydrogenase 5 (class III), chi polypeptide [Source:HGNC Symbol;Acc:HGNC:253]","protein_coding",40.37,99070978,99088801,2652,"4","q23","ADH5","",17823
"ENSG00000150455","TIR domain containing adaptor protein [Source:HGNC Symbol;Acc:HGNC:17192]","protein_coding",46.41,126283065,126298845,545,"11","q24.2","TIRAP","",15780
"ENSG00000163468","chaperonin containing TCP1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:1616]","protein_coding",45.93,156308968,156367873,1977,"1","q22","CCT3","",58905
"ENSG00000113851","cereblon [Source:HGNC Symbol;Acc:HGNC:30185]","protein_coding",37.25,3144628,3179727,2223,"3","p26.2","CRBN","",35099
"ENSG00000204580","discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]","protein_coding",55.25,30876421,30900156,574,"6","p21.33","DDR1","",23735
"ENSG00000277531","PNMA family member 8C [Source:HGNC Symbol;Acc:HGNC:53427]","protein_coding",51.2,46424697,46428936,4240,"19","q13.32","PNMA8C","",4239
"ENSG00000120471","tumor protein p53 regulated apoptosis inducing protein 1 [Source:HGNC Symbol;Acc:HGNC:29984]","protein_coding",54.18,128934731,128943399,777,"11","q24.3","TP53AIP1","",8668
"ENSG00000089356","FXYD domain containing ion transport regulator 3 [Source:HGNC Symbol;Acc:HGNC:4027]","protein_coding",53.87,35115823,35124324,1378,"19","q13.12","FXYD3","",8501
"ENSG00000110492","midkine [Source:HGNC Symbol;Acc:HGNC:6972]","protein_coding",66.26,46380756,46383837,1166,"11","p11.2","MDK","",3081
"ENSG00000125445","mitochondrial ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:14499]","protein_coding",50.48,75261674,75266376,1717,"17","q25.1","MRPS7","",4702
"ENSG00000163743","ring finger and CHY zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17479]","protein_coding",34.99,75479033,75514764,4408,"4","q21.1","RCHY1","",35731
"ENSG00000177646","acyl-CoA dehydrogenase family member 9 [Source:HGNC Symbol;Acc:HGNC:21497]","protein_coding",48.09,128879596,128924003,553,"3","q21.3","ACAD9","",44407
"ENSG00000125454","solute carrier family 25 member 19 [Source:HGNC Symbol;Acc:HGNC:14409]","protein_coding",50.68,75272981,75289510,1486,"17","q25.1","SLC25A19","",16529
"ENSG00000178623","G protein-coupled receptor 35 [Source:HGNC Symbol;Acc:HGNC:4492]","protein_coding",52.73,240605430,240631259,2250,"2","q37.3","GPR35","",25829
"ENSG00000133316","WD repeat domain 74 [Source:HGNC Symbol;Acc:HGNC:25529]","protein_coding",51.65,62832342,62841809,371,"11","q12.3","WDR74","",9467
"ENSG00000185176","aquaporin 12B [Source:HGNC Symbol;Acc:HGNC:6096]","protein_coding",62.83,240676418,240682906,1099,"2","q37.3","AQP12B","",6488
"ENSG00000184945","aquaporin 12A [Source:HGNC Symbol;Acc:HGNC:19941]","protein_coding",62.57,240691851,240698483,1110,"2","q37.3","AQP12A","",6632
"ENSG00000105088","olfactomedin 2 [Source:HGNC Symbol;Acc:HGNC:17189]","protein_coding",50.51,9853718,9936515,2124,"19","p13.2","OLFM2","",82797
"ENSG00000139304","protein tyrosine phosphatase receptor type Q [Source:HGNC Symbol;Acc:HGNC:9679]","protein_coding",34.84,80402178,80680273,1078,"12","q21.31","PTPRQ","",278095
"ENSG00000172482","alanine--glyoxylate and serine--pyruvate aminotransferase [Source:HGNC Symbol;Acc:HGNC:341]","protein_coding",61.77,240868824,240880502,2900,"2","q37.3","AGXT","",11678
"ENSG00000132677","Rh family B glycoprotein [Source:HGNC Symbol;Acc:HGNC:14572]","protein_coding",51.83,156369211,156385219,1790,"1","q22","RHBG","",16008
"ENSG00000132000","podocan like 1 [Source:HGNC Symbol;Acc:HGNC:26275]","protein_coding",54.14,13931187,13953392,1073,"19","p13.12","PODNL1","",22205
"ENSG00000165325","deuterosome assembly protein 1 [Source:HGNC Symbol;Acc:HGNC:26344]","protein_coding",37.36,93329971,93438487,1964,"11","q21","DEUP1","",108516
"ENSG00000177885","growth factor receptor bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]","protein_coding",44.22,75318076,75405709,359,"17","q25.1","GRB2","",87633
"ENSG00000172478","mab-21 like 4 [Source:HGNC Symbol;Acc:HGNC:26216]","protein_coding",62.73,240886048,240896889,1958,"2","q37.3","MAB21L4","",10841
"ENSG00000165899","otogelin like [Source:HGNC Symbol;Acc:HGNC:26901]","protein_coding",36.8,80099537,80380880,3754,"12","q21.31","OTOGL","",281343
"ENSG00000187556","nanos C2HC-type zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:22048]","protein_coding",56.97,13862063,13880757,446,"19","p13.12","NANOS3","",18694
"ENSG00000142549","IgLON family member 5 [Source:HGNC Symbol;Acc:HGNC:34550]","protein_coding",55.42,51311644,51330891,3347,"19","q13.41","IGLON5","",19247
"ENSG00000283567","chromosome 19 open reading frame 85 [Source:HGNC Symbol;Acc:HGNC:53653]","protein_coding",62.71,55463001,55464751,1337,"19","q13.42","C19orf85","",1750
"ENSG00000129946","SHC adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:29869]","protein_coding",58.72,416589,461033,2525,"19","p13.3","SHC2","",44444
"ENSG00000226321","ciliary rootlet coiled-coil, rootletin family member 2 [Source:HGNC Symbol;Acc:HGNC:51677]","protein_coding",57.72,240906330,240993311,5382,"2","q37.3","CROCC2","",86981
"ENSG00000207933","microRNA 9-1 [Source:HGNC Symbol;Acc:HGNC:31641]","miRNA",40.45,156420341,156420429,89,"1","q22","MIR9-1","hsa-mir-9-1",88
"ENSG00000254726","mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]","protein_coding",53.97,156072013,156082465,6591,"1","q22","MEX3A","",10452
"ENSG00000248713","chromosome 4 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:27741]","protein_coding",43.02,99636529,99657828,10451,"4","q23","C4orf54","",21299
"ENSG00000072518","microtubule affinity regulating kinase 2 [Source:HGNC Symbol;Acc:HGNC:3332]","protein_coding",49.65,63838928,63911020,4547,"11","q13.1","MARK2","",72092
"ENSG00000197888","UDP glucuronosyltransferase family 2 member B17 [Source:HGNC Symbol;Acc:HGNC:12547]","protein_coding",36.61,68537173,68576413,2481,"4","q13.2","UGT2B17","",39240
"ENSG00000186377","cytochrome P450 family 4 subfamily X member 1 [Source:HGNC Symbol;Acc:HGNC:20244]","protein_coding",39.11,47023669,47050751,2256,"1","p33","CYP4X1","",27082
"ENSG00000264511","microRNA 3678 [Source:HGNC Symbol;Acc:HGNC:38891]","miRNA",44.68,75406069,75406162,94,"17","q25.1","MIR3678","hsa-mir-3678",93
"ENSG00000213965","nudix hydrolase 19 [Source:HGNC Symbol;Acc:HGNC:32036]","protein_coding",46.29,32691821,32713792,3103,"19","q13.11","NUDT19","",21971
"ENSG00000196620","UDP glucuronosyltransferase family 2 member B15 [Source:HGNC Symbol;Acc:HGNC:12546]","protein_coding",34.9,68646597,68670652,2134,"4","q13.2","UGT2B15","",24055
"ENSG00000284491","thrombospondin type 1 domain containing 8 [Source:HGNC Symbol;Acc:HGNC:53785]","protein_coding",53.07,12802031,12813581,801,"19","p13.13","THSD8","",11550
"ENSG00000186160","cytochrome P450 family 4 subfamily Z member 1 [Source:HGNC Symbol;Acc:HGNC:20583]","protein_coding",39.82,47067231,47118318,2162,"1","p33","CYP4Z1","",51087
"ENSG00000181588","mex-3 RNA binding family member D [Source:HGNC Symbol;Acc:HGNC:16734]","protein_coding",61.04,1554672,1568325,3114,"19","p13.3","MEX3D","",13653
"ENSG00000108666","chromosome 17 open reading frame 75 [Source:HGNC Symbol;Acc:HGNC:30173]","protein_coding",44.91,32324565,32350023,452,"17","q11.2","C17orf75","",25458
"ENSG00000152133","G-patch domain containing 11 [Source:HGNC Symbol;Acc:HGNC:26768]","protein_coding",38.7,37084451,37099244,3905,"2","p22.2","GPATCH11","",14793
"ENSG00000186806","V-set and immunoglobulin domain containing 10 like [Source:HGNC Symbol;Acc:HGNC:27111]","protein_coding",54.87,51331536,51342139,2297,"19","q13.41","VSIG10L","",10603
"ENSG00000121361","potassium inwardly rectifying channel subfamily J member 8 [Source:HGNC Symbol;Acc:HGNC:6269]","protein_coding",40.64,21764955,21775600,2274,"12","p12.1","KCNJ8","",10645
"ENSG00000162365","cytochrome P450 family 4 subfamily A member 22 [Source:HGNC Symbol;Acc:HGNC:20575]","protein_coding",48.61,47137435,47149735,1539,"1","p33","CYP4A22","",12300
"ENSG00000013810","transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]","protein_coding",56.92,1712858,1745171,914,"4","p16.3","TACC3","",32313
"ENSG00000011332","double PHD fingers 1 [Source:HGNC Symbol;Acc:HGNC:20225]","protein_coding",57.15,38211006,38229714,2227,"19","q13.2","DPF1","",18708
"ENSG00000089127","2'-5'-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086]","protein_coding",43.14,112905856,112933219,2133,"12","q24.13","OAS1","",27363
"ENSG00000169704","glycoprotein IX platelet [Source:HGNC Symbol;Acc:HGNC:4444]","protein_coding",63.33,129060779,129062406,877,"3","q21.3","GP9","",1627
"ENSG00000172780","RAB43, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:19983]","protein_coding",50.78,129087569,129122801,4230,"3","q21.3","RAB43","",35232
"ENSG00000135925","Wnt family member 10A [Source:HGNC Symbol;Acc:HGNC:13829]","protein_coding",55.99,218880852,218899581,2055,"2","q35","WNT10A","",18729
"ENSG00000162366","PDZK1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16887]","protein_coding",57.9,47183582,47191044,838,"1","p33","PDZK1IP1","",7462
"ENSG00000171450","cyclin dependent kinase 5 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:1776]","protein_coding",66.31,218959666,218962155,2490,"2","q35","CDK5R2","",2489
"ENSG00000261796","ISY1-RAB43 readthrough [Source:HGNC Symbol;Acc:HGNC:42969]","protein_coding",48.2,129087575,129161036,4868,"3","q21.3","ISY1-RAB43","",73461
"ENSG00000162367","TAL bHLH transcription factor 1, erythroid differentiation factor [Source:HGNC Symbol;Acc:HGNC:11556]","protein_coding",53.17,47216290,47232220,4642,"1","p33","TAL1","",15930
"ENSG00000163497","FEV transcription factor, ETS family member [Source:HGNC Symbol;Acc:HGNC:18562]","protein_coding",62.18,218981087,218985184,1406,"2","q35","FEV","",4097
"ENSG00000283774","microRNA 632 [Source:HGNC Symbol;Acc:HGNC:32888]","miRNA",65.96,32350109,32350202,94,"17","q11.2","MIR632","hsa-mir-632",93
"ENSG00000163499","crystallin beta A2 [Source:HGNC Symbol;Acc:HGNC:2395]","protein_coding",58.07,218990189,218993422,708,"2","q35","CRYBA2","",3233
"ENSG00000240682","ISY1 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:29201]","protein_coding",45.18,129127415,129161063,3612,"3","q21.3","ISY1","",33648
"ENSG00000186790","forkhead box E3 [Source:HGNC Symbol;Acc:HGNC:3808]","protein_coding",68.67,47416285,47418052,1768,"1","p33","FOXE3","",1767
"ENSG00000108298","ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:10312]","protein_coding",49.65,39200283,39204840,737,"17","q12","RPL19","",4557
"ENSG00000116701","neutrophil cytosolic factor 2 [Source:HGNC Symbol;Acc:HGNC:7661]","protein_coding",46.59,183555562,183590876,2203,"1","q25.3","NCF2","",35314
"ENSG00000198973","microRNA 375 [Source:HGNC Symbol;Acc:HGNC:31868]","miRNA",67.19,219001645,219001708,64,"2","q35","MIR375","hsa-mir-375",63
"ENSG00000188993","leucine rich repeat containing 66 [Source:HGNC Symbol;Acc:HGNC:34299]","protein_coding",38.6,51993652,52020363,3327,"4","q12","LRRC66","",26711
"ENSG00000181378","cilia and flagella associated protein 65 [Source:HGNC Symbol;Acc:HGNC:25325]","protein_coding",52.34,219002846,219041527,5946,"2","q35","CFAP65","",38681
"ENSG00000109205","odontogenic, ameloblast associated [Source:HGNC Symbol;Acc:HGNC:26043]","protein_coding",32.95,70195725,70204576,1319,"4","q13.3","ODAM","",8851
"ENSG00000196352","CD55 molecule (Cromer blood group) [Source:HGNC Symbol;Acc:HGNC:2665]","protein_coding",36.31,207321532,207386804,2590,"1","q32.2","CD55","",65272
"ENSG00000211456","SAC1 like phosphatidylinositide phosphatase [Source:HGNC Symbol;Acc:HGNC:17059]","protein_coding",38,45689056,45745409,571,"3","p21.31","SACM1L","",56353
"ENSG00000213889","protein phosphatase, Mg2+/Mn2+ dependent 1N (putative) [Source:HGNC Symbol;Acc:HGNC:26845]","protein_coding",54.84,45488777,45502513,771,"19","q13.32","PPM1N","",13736
"ENSG00000181222","RNA polymerase II subunit A [Source:HGNC Symbol;Acc:HGNC:9187]","protein_coding",49.69,7484366,7514616,6312,"17","p13.1","POLR2A","",30250
"ENSG00000167085","prohibitin [Source:HGNC Symbol;Acc:HGNC:8912]","protein_coding",48.39,49404052,49414901,1847,"17","q21.33","PHB","",10849
"ENSG00000223802","ceramide synthase 1 [Source:HGNC Symbol;Acc:HGNC:14253]","protein_coding",57.34,18868545,18896727,2579,"19","p13.11","CERS1","",28182
"ENSG00000181381","DExD/H-box 60 like [Source:HGNC Symbol;Acc:HGNC:26429]","protein_coding",38.14,168356735,168537786,3509,"4","q32.3","DDX60L","",181051
"ENSG00000111331","2'-5'-oligoadenylate synthetase 3 [Source:HGNC Symbol;Acc:HGNC:8088]","protein_coding",46.81,112938051,112976460,7017,"12","q24.13","OAS3","",38409
"ENSG00000268041","ETS repressor factor like [Source:HGNC Symbol;Acc:HGNC:53894]","protein_coding",58.78,41907704,41928449,2012,"19","q13.2","ERFL","",20745
"ENSG00000213030","chorionic gonadotropin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:16453]","protein_coding",64.65,49047638,49049111,887,"19","q13.33","CGB8","",1473
"ENSG00000163501","Indian hedgehog signaling molecule [Source:HGNC Symbol;Acc:HGNC:5956]","protein_coding",64.42,219054424,219060921,2473,"2","q35","IHH","",6497
"ENSG00000264755","microRNA 3131 [Source:HGNC Symbol;Acc:HGNC:38347]","miRNA",63.49,219058688,219058750,63,"2","q35","MIR3131","hsa-mir-3131",62
"ENSG00000205076","galectin 7 [Source:HGNC Symbol;Acc:HGNC:6568]","protein_coding",58.75,38770968,38773517,494,"19","q13.2","LGALS7","",2549
"ENSG00000170954","zinc finger protein 415 [Source:HGNC Symbol;Acc:HGNC:20636]","protein_coding",45.32,53107879,53133077,2581,"19","q13.42","ZNF415","",25198
"ENSG00000213901","solute carrier family 23 member 3 [Source:HGNC Symbol;Acc:HGNC:20601]","protein_coding",50.45,219161465,219170095,2322,"2","q35","SLC23A3","",8630
"ENSG00000183018","sphingolipid transporter 2 [Source:HGNC Symbol;Acc:HGNC:26992]","protein_coding",57.38,4498881,4539035,3404,"17","p13.2","SPNS2","",40154
"ENSG00000163817","solute carrier family 6 member 20 [Source:HGNC Symbol;Acc:HGNC:30927]","protein_coding",47.96,45755449,45796536,5425,"3","p21.31","SLC6A20","",41087
"ENSG00000156234","C-X-C motif chemokine ligand 13 [Source:HGNC Symbol;Acc:HGNC:10639]","protein_coding",40.75,77511753,77611834,1203,"4","q21.1","CXCL13","",100081
"ENSG00000211452","iodothyronine deiodinase 1 [Source:HGNC Symbol;Acc:HGNC:2883]","protein_coding",47.96,53891239,53911086,710,"1","p32.3","DIO1","",19847
"ENSG00000104848","potassium voltage-gated channel subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:6226]","protein_coding",57.33,49067397,49072699,4151,"19","q13.33","KCNA7","",5302
"ENSG00000179046","tripartite motif family like 2 [Source:HGNC Symbol;Acc:HGNC:26378]","protein_coding",44.16,188091272,188109603,1639,"4","q35.2","TRIML2","",18331
"ENSG00000130477","unc-13 homolog A [Source:HGNC Symbol;Acc:HGNC:23150]","protein_coding",52.17,17601336,17688365,9985,"19","p13.11","UNC13A","",87029
